episode,actions,rewards
1177,4,-199998.0
1178,4,-100098.0
1179,4,-200099.0
1180,4,-100098.0
1181,4,-99997.0
1182,4,-99997.0
1183,4,-99997.0
1184,4,-199998.0
1185,4,-200099.0
1186,4,-400000.0
1187,4,-99997.0
1188,4,-299999.0
1189,4,-199998.0
1190,4,-99997.0
1191,4,-199998.0
1192,4,-400000.0
1193,4,-199998.0
1194,4,-199998.0
1195,4,-400000.0
1196,4,-100300.0
1197,4,-300100.0
1198,8,-100397.0
1199,4,-100098.0
1200,12,-100292.0
1201,4,-99997.0
1202,4,-199998.0
1203,4,-299999.0
1204,4,-400000.0
1205,4,-199998.0
1206,4,-299999.0
1207,4,-199998.0
1208,4,-299999.0
1209,4,-199998.0
1210,4,-299999.0
1211,4,-400000.0
1212,4,-99997.0
1213,12,-100090.0
1214,4,-299999.0
1215,8,-100094.0
1216,8,-100094.0
1217,4,-199998.0
1218,4,-199998.0
1219,4,-99997.0
1220,12,-300193.0
1221,4,-99997.0
1222,4,-299999.0
1223,4,-199998.0
1224,4,-199998.0
1225,8,-200095.0
1226,4,-199998.0
1227,4,-99997.0
1228,4,-199998.0
1229,4,-300100.0
1230,4,-200099.0
1231,4,-100098.0
1232,4,-300100.0
1233,4,-400000.0
1234,4,-99997.0
1235,8,-99993.0
1236,4,-99997.0
1237,4,-199998.0
1238,4,-199998.0
1239,4,-199998.0
1240,4,-300100.0
1241,4,-99997.0
1242,4,-99997.0
1243,4,-200099.0
1244,4,-99997.0
1245,4,-99997.0
1246,4,-199998.0
1247,4,-299999.0
1248,4,-299999.0
1249,4,-199998.0
1250,4,-299999.0
1251,4,-99997.0
1252,4,-199998.0
1253,4,-199998.0
1254,4,-199998.0
1255,4,-199998.0
1256,4,-100098.0
1257,4,-299999.0
1258,4,-299999.0
1259,4,-200200.0
1260,4,-99997.0
1261,4,-199998.0
1262,4,-99997.0
1263,4,-299999.0
1264,4,-199998.0
1265,4,-199998.0
1266,4,-100098.0
1267,4,-199998.0
1268,4,-299999.0
1269,4,-99997.0
1270,4,-200200.0
1271,4,-200099.0
1272,4,-299999.0
1273,4,-99997.0
1274,4,-300100.0
1275,4,-199998.0
1276,4,-199998.0
1277,16,-100288.0
1278,4,-100098.0
1279,4,-400000.0
1280,4,-299999.0
1281,4,-100199.0
1282,4,-199998.0
1283,4,-299999.0
1284,4,-100199.0
1285,4,-400000.0
1286,4,-100199.0
1287,4,-99997.0
1288,4,-299999.0
1289,4,-199998.0
1290,4,-199998.0
1291,4,-200200.0
1292,4,-400000.0
1293,4,-199998.0
1294,4,-199998.0
